Hotel Name,08/12/2015 && 1,08/12/2015 && 2,08/12/2015 && 3,08/12/2015 && 4,08/13/2015 && 1,08/13/2015 && 2,08/13/2015 && 3,08/13/2015 && 4,08/19/2015 && 1,08/19/2015 && 2,08/19/2015 && 3,08/19/2015 && 4,08/26/2015 && 1,08/26/2015 && 2,08/26/2015 && 3,08/26/2015 && 4,08/27/2015 && 1,08/27/2015 && 2,08/27/2015 && 3,08/27/2015 && 4,08/28/2015 && 1,08/28/2015 && 2,08/28/2015 && 3,08/28/2015 && 4,09/09/2015 && 1,09/09/2015 && 2,09/09/2015 && 3,09/09/2015 && 4,09/10/2015 && 1,09/10/2015 && 2,09/10/2015 && 3,09/10/2015 && 4,09/11/2015 && 1,09/11/2015 && 2,09/11/2015 && 3,09/11/2015 && 4,09/16/2015 && 1,09/16/2015 && 2,09/16/2015 && 3,09/16/2015 && 4,09/17/2015 && 1,09/17/2015 && 2,09/17/2015 && 3,09/17/2015 && 4,09/18/2015 && 1,09/18/2015 && 2,09/18/2015 && 3,09/18/2015 && 4,09/30/2015 && 1,09/30/2015 && 2,09/30/2015 && 3,09/30/2015 && 4,10/01/2015 && 1,10/01/2015 && 2,10/01/2015 && 3,10/01/2015 && 4,10/02/2015 && 1,10/02/2015 && 2,10/02/2015 && 3,10/02/2015 && 4,10/07/2015 && 1,10/07/2015 && 2,10/07/2015 && 3,10/07/2015 && 4,10/14/2015 && 1,10/14/2015 && 2,10/14/2015 && 3,10/14/2015 && 4,10/15/2015 && 1,10/15/2015 && 2,10/15/2015 && 3,10/15/2015 && 4,10/16/2015 && 1,10/16/2015 && 2,10/16/2015 && 3,10/16/2015 && 4,10/21/2015 && 1,10/21/2015 && 2,10/21/2015 && 3,10/21/2015 && 4,10/22/2015 && 1,10/22/2015 && 2,10/22/2015 && 3,10/22/2015 && 4,10/27/2015 && 1,10/27/2015 && 2,10/27/2015 && 3,10/27/2015 && 4,10/28/2015 && 1,10/28/2015 && 2,10/28/2015 && 3,10/28/2015 && 4,10/29/2015 && 1,10/29/2015 && 2,10/29/2015 && 3,10/29/2015 && 4,10/30/2015 && 1,10/30/2015 && 2,10/30/2015 && 3,10/30/2015 && 4,11/03/2015 && 1,11/03/2015 && 2,11/03/2015 && 3,11/03/2015 && 4,11/04/2015 && 1,11/04/2015 && 2,11/04/2015 && 3,11/04/2015 && 4,11/05/2015 && 1,11/05/2015 && 2,11/05/2015 && 3,11/05/2015 && 4,11/06/2015 && 1,11/06/2015 && 2,11/06/2015 && 3,11/06/2015 && 4,11/07/2015 && 1,11/07/2015 && 2,11/07/2015 && 3,11/07/2015 && 4,11/10/2015 && 1,11/10/2015 && 2,11/10/2015 && 3,11/10/2015 && 4,11/11/2015 && 1,11/11/2015 && 2,11/11/2015 && 3,11/11/2015 && 4,11/12/2015 && 1,11/12/2015 && 2,11/12/2015 && 3,11/12/2015 && 4,11/13/2015 && 1,11/13/2015 && 2,11/13/2015 && 3,11/13/2015 && 4,11/18/2015 && 1,11/18/2015 && 2,11/18/2015 && 3,11/18/2015 && 4,11/21/2015 && 1,11/21/2015 && 2,11/21/2015 && 3,11/21/2015 && 4,11/25/2015 && 1,11/25/2015 && 2,11/25/2015 && 3,11/25/2015 && 4,11/26/2015 && 1,11/26/2015 && 2,11/26/2015 && 3,11/26/2015 && 4,11/27/2015 && 1,11/27/2015 && 2,11/27/2015 && 3,11/27/2015 && 4,11/28/2015 && 1,11/28/2015 && 2,11/28/2015 && 3,11/28/2015 && 4
The Lexington New York City Autograph Collection,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.212347988774553,20.01870907390085,7.390084190832553,10.28999064546305,-1.0,-1.0,13.189897100093546,12.067352666043035,-1.0,27.31524789522919,25.25724976613658,-1.0,63.33021515434986,67.07202993451824,74.555659494855,74.08793264733396,69.50420954162769,60.61739943872779,45.46304957904584,49.48550046772685,-1.0,69.31711880261928,63.985032740879326,-1.0,85.3133769878391,89.14873713751169,96.72591206735267,95.0420954162769,-1.0,-1.0,78.01683816651075,81.19738072965389,-1.0,84.84565014031806,55.00467726847521,-1.0,100.0,-1.0,-1.0,96.0710944808232,-1.0,-1.0,61.7399438727783,62.6753975678204,-1.0,-1.0,-1.0,-1.0,82.3199251637044,-1.0,-1.0,99.0645463049579,48.643592142188965,54.53695042095416,72.68475210477081,84.84565014031806,-1.0,46.117867165575305,38.54069223573433,39.56969130028064,-1.0,54.06922357343311,51.35640785781104,-1.0,66.32366697848457,78.11038353601496,-1.0,-1.0,74.4621141253508,69.31711880261928,49.953227315247894,53.50795135640786,-1.0,68.47521047708139,76.42656688493919,-1.0,44.71468662301216,48.456501403180546,57.8110383536015,-1.0,75.02338634237606,50.32740879326474,60.43030869971936,61.83348924228251,65.5753040224509,58.09167446211413,70.06548175865295,-1.0,-1.0,69.97193638914874,83.06828811973807,-1.0,49.39195509822264,61.17867165575304,-1.0,-1.0,38.1665107577175,37.97942001870908,34.237605238540695,36.10851262862489,-1.0,62.394761459307766,59.96258185219832,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.24321796071094,-1.0,-1.0,34.14405986903648,46.0243217960711,-1.0,-1.0,-1.0,-1.0,-1.0,34.14405986903648,-1.0,-1.0,45.93077642656689,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.9289055191768085,7.483629560336766,29.653882132834426,-1.0,-1.0,0.0,19.083255378858752,22.263797942001872,-1.0,35.26660430308699,22.544434050514496,34.79887745556596,78.57811038353601,59.49485500467727,55.940130963517305,-1.0
The Lombardy,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,100.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.36842105263158,-1.0,-1.0,18.94736842105263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.87719298245615,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
The Mark,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,50.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
The Muse Hotel a Kimpton Hotel,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.783120706575076,76.44749754661433,64.6712463199215,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.55937193326791,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.610402355250244,-1.0,-1.0,47.20314033366045,48.773307163886166,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.043179587831204,30.91265947006869,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.266928361138369,4.514229636898918,-1.0,-1.0,-1.0,-1.0,17.17369970559372,15.897939156035335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
The New York EDITION,-1.0,14.785553047404065,11.963882618510155,-1.0,-1.0,13.374717832957117,13.374717832957117,-1.0,-1.0,14.785553047404065,11.963882618510155,-1.0,-1.0,14.785553047404065,11.963882618510155,-1.0,-1.0,13.374717832957117,13.374717832957117,-1.0,-1.0,11.963882618510155,14.785553047404065,-1.0,-1.0,50.395033860045146,67.15575620767494,100.0,-1.0,59.762979683972915,58.86004514672686,-1.0,-1.0,38.43115124153499,28.386004514672692,-1.0,-1.0,28.386004514672692,38.43115124153499,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.26636568848758,39.22121896162528,-1.0,-1.0,36.963882618510155,47.00902934537246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.41309255079007,34.70654627539503,-1.0,-1.0,50.395033860045146,67.15575620767494,-1.0,-1.0,38.6568848758465,43.62302483069978,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.33860045146727,38.6568848758465,-1.0,-1.0,38.6568848758465,31.489841986455986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.81941309255079,-1.0,-1.0,38.6568848758465,31.489841986455986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.489841986455986,-1.0,-1.0,-1.0,-1.0,34.81941309255079,-1.0,-1.0,-1.0,31.489841986455986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.489841986455986,-1.0,-1.0,-1.0,34.81941309255079,-1.0,-1.0,-1.0,-1.0,34.81941309255079,-1.0,-1.0,-1.0,31.489841986455986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.717832957110616,-1.0,-1.0,-1.0,-1.0,10.835214446952591,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.049661399548526,-1.0,-1.0,-1.0,30.643340857787805,-1.0,-1.0
The Out NYC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.32952924393723,-1.0,36.519258202567755,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.66619115549216,-1.0,96.00570613409415,100.0,-1.0,-1.0,66.76176890156918,46.21968616262482,24.964336661911545,44.36519258202568,54.208273894436516,62.339514978602,43.794579172610554,-1.0,56.34807417974322,35.94864479315264,-1.0,48.074179743223965,42.36804564907275,42.36804564907275,46.077032810271035,40.08559201141227,34.664764621968615,34.664764621968615,39.51497860199714,7.417974322396574,9.55777460770328,62.910128388017114,69.75748930099857,60.48502139800285,40.798858773181166,55.20684736091298,59.48644793152639,-1.0,-1.0,-1.0,-1.0,49.35805991440799,43.65192582025677,27.960057061340933,-1.0,22.96718972895863,17.974322396576312,17.974322396576312,22.253922967189723,11.41226818830242,19.686162624821677,6.419400855920102,10.128388017118397,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
The Pearl New York,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.20155038759691,1.4210854715202004e-14,1.4210854715202004e-14,6.976744186046517,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
The Peninsula New York,0.0,35.130718954248366,36.11111111111111,-1.0,35.130718954248366,31.862745098039213,-1.0,-1.0,0.0,35.130718954248366,36.11111111111111,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.15032679738562,60.78431372549019,62.41830065359477,-1.0,22.51633986928104,22.51633986928104,22.483660130718945,22.51633986928104,-1.0,-1.0,-1.0,-1.0,36.27450980392157,37.90849673202614,39.54248366013071,-1.0,36.27450980392157,37.90849673202614,39.54248366013071,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.27450980392157,37.90849673202614,39.54248366013071,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.90849673202614,39.54248366013071,-1.0,36.27450980392157,37.90849673202614,39.54248366013071,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.90849673202614,39.54248366013071,-1.0,36.27450980392157,37.90849673202614,39.54248366013071,-1.0,-1.0,39.54248366013071,37.90849673202614,36.27450980392157,-1.0,39.54248366013071,37.90849673202614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
The Plaza Hotel,8.4575389948007,10.849220103986141,0.0,8.4575389948007,-1.0,8.665511265164653,2.183708838821488,8.4575389948007,17.12305025996534,14.072790294627382,7.5909878682842304,-1.0,11.92374350086655,12.131715771230503,3.0502599653379576,11.473136915077987,-1.0,11.715771230502597,8.4575389948007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.72443674176776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.92027729636048,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,92.89428076256499,89.42807625649914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.80069324090121,96.70710571923743,96.88041594454073,87.0363951473137,42.045060658578855,96.70710571923743,-1.0,79.89601386481803,83.70883882149047,39.44540727902947,83.95147313691508,-1.0,52.512998266897746,39.44540727902947,42.045060658578855,87.0363951473137,47.90294627383016,50.74523396880416,97.92027729636048,49.32409012131716,94.80069324090121,76.91507798960139,83.95147313691508,42.56499133448874,40.72790294627383,-1.0,-1.0,39.44540727902947,35.28596187175043,38.40554592720971,39.96533795493934,36.32582322357019,33.96880415944541,35.52859618717504,38.12824956672444,36.04852686308492,32.928942807625646,31.646447140381284,35.52859618717504,-1.0,35.28596187175043,35.52859618717504,47.244367417677644,36.04852686308492,34.24610051993068,35.52859618717504,33.7261698440208,47.244367417677644,30.60658578856153,34.48873483535529,34.24610051993068,38.925476603119584,30.086655112651655,30.60658578856153,36.32582322357019,29.04679376083189,30.086655112651655,30.60658578856153,36.32582322357019,38.925476603119584,34.48873483535529,34.24610051993068,31.646447140381284,36.32582322357019,39.68804159445408,42.045060658578855,39.44540727902947,-1.0,-1.0,-1.0,-1.0,38.12824956672444,38.12824956672444,38.12824956672444,38.925476603119584,36.04852686308492,35.52859618717504,34.24610051993068,31.646447140381284,34.766031195840554,36.5684575389948,-1.0,-1.0,22.842287694974004,25.99653379549393,26.689774696707104,42.045060658578855,36.04852686308492,21.83708838821491,21.83708838821491,-1.0,29.566724436741765,21.83708838821491,30.259965337954938,-1.0,48.63084922010399,-1.0,49.04679376083189,46.204506065857885
The Premier Hotel New York,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.10512129380054,-1.0,-1.0,16.44204851752022,26.010781671159037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.61994609164421,24.528301886792462,36.2533692722372,9.838274932614567,38.67924528301887,28.301886792452834,41.10512129380054,48.6522911051213,35.84905660377359,24.258760107816713,11.590296495956878,36.79245283018869,19.67654986522912,31.132075471698116,39.757412398921836,23.85444743935311,13.746630727762806,20.48517520215634,30.323450134770894,14.69002695417791,1.4210854715202004e-14,4.312668463611871,14.959568733153645,46.90026954177898,-1.0,-1.0,-1.0,-1.0,-1.0,56.334231805929925,69.6765498652291,-1.0,-1.0,-1.0,-1.0,-1.0,42.72237196765499,-1.0,-1.0,40.70080862533693,45.4177897574124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
The Roger,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.990990990991,92.1921921921922,90.3903903903904,68.46846846846847,69.66966966966967,67.86786786786786,70.87087087087087,68.76876876876877,66.96696696696696,69.96996996996997,66.06606606606607,75.67567567567568,78.67867867867868,74.77477477477477,74.77477477477477,90.3903903903904,86.48648648648648,86.48648648648648,86.48648648648648,76.57657657657657,76.57657657657657,80.48048048048048,79.27927927927928,57.05705705705706,60.96096096096096,59.75975975975976,60.96096096096096,54.95495495495496,53.753753753753756,54.95495495495496,52.252252252252255,56.906906906906904,58.85885885885886,56.15615615615616,-1.0,32.73273273273273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,41.44144144144144,42.04204204204204,-1.0,-1.0,45.04504504504504,45.945945945945944,-1.0,45.04504504504504,-1.0,-1.0,65.16516516516516,16.516516516516518,-1.0,-1.0,-1.0,-1.0
The Roosevelt Hotel New York City,15.492957746478865,-1.0,-1.0,15.492957746478865,-1.0,-1.0,-1.0,-1.0,25.352112676056336,11.267605633802816,14.08450704225352,15.492957746478865,18.30985915492957,12.676056338028161,14.08450704225352,15.492957746478865,12.676056338028161,11.267605633802816,11.267605633802816,-1.0,-1.0,-1.0,-1.0,-1.0,59.154929577464785,-1.0,-1.0,-1.0,69.01408450704226,63.38028169014084,28.16901408450704,74.64788732394366,-1.0,52.112676056338024,66.19718309859155,-1.0,-1.0,78.87323943661971,84.50704225352112,94.36619718309859,42.25352112676056,43.66197183098591,39.436619718309856,70.4225352112676,35.21126760563379,16.901408450704224,70.4225352112676,-1.0,71.83098591549296,-1.0,-1.0,53.52112676056338,42.25352112676056,43.66197183098591,52.112676056338024,52.112676056338024,94.36619718309859,46.478873239436616,74.64788732394366,-1.0,-1.0,73.2394366197183,78.87323943661971,78.87323943661971,57.74647887323943,49.29577464788732,49.29577464788732,47.88732394366197,43.66197183098591,43.66197183098591,36.61971830985915,100.0,57.74647887323943,43.66197183098591,65.91549295774648,57.74647887323943,59.154929577464785,62.112676056338024,61.97183098591549,61.97183098591549,40.56338028169014,47.88732394366197,46.478873239436616,50.70422535211267,60.56338028169014,50.70422535211267,56.33802816901408,78.59154929577466,54.92957746478873,46.478873239436616,52.112676056338024,59.154929577464785,39.29577464788732,44.36619718309859,43.09859154929577,45.63380281690141,-1.0,46.901408450704224,50.70422535211267,-1.0,35.21126760563379,50.70422535211267,36.61971830985915,50.70422535211267,57.74647887323943,46.901408450704224,74.64788732394366,26.76056338028168,29.154929577464785,30.4225352112676,25.352112676056336,32.95774647887323,-1.0,-1.0,-1.0,-1.0,47.88732394366197,49.29577464788732,-1.0,-1.0,-1.0,29.577464788732385,31.690140845070417,32.95774647887323,22.816901408450704,21.126760563380273,25.352112676056336,26.76056338028168,15.492957746478865,15.492957746478865,11.267605633802816,-1.0,13.943661971830977,18.30985915492957,14.08450704225352,22.535211267605632,23.943661971830977,23.943661971830977,22.535211267605632,26.76056338028168,0.0,19.718309859154928,1.408450704225345,19.718309859154928,21.126760563380273,22.535211267605632,25.352112676056336,26.76056338028168,22.535211267605632,-1.0,15.492957746478865,-1.0,36.61971830985915,33.80281690140845,33.80281690140845,-1.0,43.66197183098591,-1.0,-1.0,42.25352112676056
The Shoreham Hotel,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.10204081632653,53.301320528211285,-1.0,-1.0,53.9015606242497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.35054021608644,-1.0,-1.0,84.3937575030012,-1.0,100.0,92.43697478991596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.42857142857143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.03001200480192,-1.0,-1.0,39.975990396158466,39.975990396158466,39.975990396158466,39.975990396158466,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.055222088835535,37.935174069627855,37.935174069627855,37.935174069627855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.01800720288115,45.01800720288115,45.01800720288115,45.01800720288115,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
